Season,Episode Name,Episode Number,Speaker,Text
3,Buster's Back/Transcript,1,Buster:,No time for checkers. We're training for the Grand Nationals.
3,Buster's Back/Transcript,1,Arthur:,Whoa!
3,Buster's Back/Transcript,1,Arthur:,"This can't happen, can it? Can Buster have changed that much? Sure, he did a lot of new, exciting things, but I did stuff that was just as good."
3,Buster's Back/Transcript,1,Arthur:,‘The Origin of Bionic Bunny’. Now I've seen it an even hundred times.
3,Buster's Back/Transcript,1,Buster:,Wow!
3,Buster's Back/Transcript,1,Arthur:,What if Buster thinks I'm boring?
3,Buster's Back/Transcript,1,Mr. Read:,I called the airport. Buster's plane will arrive in two hours.
3,Buster's Back/Transcript,1,Arthur:,Two hours! I only have two hours to get ready for the new Buster!
3,Buster's Back/Transcript,1,Arthur:,"And a book on mountain climbing, and Rome, and China, and Wisconsin..."
3,Buster's Back/Transcript,1,Arthur:,I forgot the Sahara Desert.
3,Buster's Back/Transcript,1,Arthur:,") Thank you, Miss Turner."
3,Buster's Back/Transcript,1,Arthur:,China... ) The Alps... (mutters) Antarctic penguins... (mutters)
3,Buster's Back/Transcript,1,Arthur:,"Oh, no! Time's up! Buster will home right now!"
3,Buster's Back/Transcript,1,Male Commentator ):,Look at the clock. Could be another world record for the champ.
3,Buster's Back/Transcript,1,Female Commentator ):,"And don't forget, in the all-Canada knitting finals, Curt Marillo made an entire flag and a dozen tube socks in under 15 minutes."
3,Buster's Back/Transcript,1,Male Commentator ):,Looks like trouble. The champ has just jabbed himself.
3,Buster's Back/Transcript,1,Female Commentator ):,"I see blood. If the garment is stained, he loses big points."
3,Buster's Back/Transcript,1,Arthur:,Mom! Did Buster call?
3,Buster's Back/Transcript,1,Mrs. Read:,"No, honey."
3,Buster's Back/Transcript,1,Arthur:,I hope I know enough stuff now. I'm too nervous to read any more.
3,Buster's Back/Transcript,1,Arthur:,He's not gonna call. D.W. is right. He doesn't wanna talk to me anymore.
3,Buster's Back/Transcript,1,Arthur:,)
3,Buster's Back/Transcript,1,Arthur:,"Yeah, right. Sure. Whatever."
3,Buster's Back/Transcript,1,Vision of Arthur:,Let's play checkers!
3,Buster's Back/Transcript,1,Vision of Buster:,"Checkers?? I will not fritter away valuable time on such trivialities. If checkers is your idea of an exciting game, perhaps you need a new friend. I went around the whole wide world, you know."
3,Buster's Back/Transcript,1,Vision of Arthur:,)
3,Buster's Back/Transcript,1,D.W.:,Aren’t you playing an exciting game of checkers with Bus Stop?
3,Buster's Back/Transcript,1,Arthur:,"Buster! And I have other friends, you know. If he doesn't want to come over, fine. I don't need him to have fun."
3,Buster's Back/Transcript,1,Arthur:,There's Brain and Francine and Muffy.
3,Buster's Back/Transcript,1,Arthur:,Like flying in a plane makes you a big man or something. How interesting can some old ruins be anyway?
3,Buster's Back/Transcript,1,Buster:,"Oh, it was really interesting. Hi."
3,Buster's Back/Transcript,1,Arthur:,Hi.
3,Buster's Back/Transcript,1,D.W.:,"Hi, Bus Stop."
3,Buster's Back/Transcript,1,Buster:,"Hi, P.W."
3,Buster's Back/Transcript,1,D.W.:,) You're silly!
3,Buster's Back/Transcript,1,Arthur:,"I was just, er... organizing your photos."
3,Buster's Back/Transcript,1,D.W.:,Are you organizing used tissues and old gum too?
3,Buster's Back/Transcript,1,Arthur:,Go away!
3,Buster's Back/Transcript,1,Buster:,I brought some stuff for you guys. It's downstairs.
3,Buster's Back/Transcript,1,D.W.:,Presents!
3,Buster's Back/Transcript,1,Arthur:,Did you see the famous white cliffs of Dover in England?
3,Buster's Back/Transcript,1,Buster:,"Yeah, sure. They were white all right."
3,Buster's Back/Transcript,1,D.W.:,Wow! Is this what doctors give shots within another country?
3,Buster's Back/Transcript,1,Buster:,"No, that's..."
3,Buster's Back/Transcript,1,Arthur:,"That's the famous Eiffel Tower. It's in Paris, France. It's nine hundred and eighty feet tall, right?"
3,Buster's Back/Transcript,1,Buster:,I guess. I rode on the top of a double-decker in London.
3,Buster's Back/Transcript,1,Arthur:,"In England, a truck is called a lorry, and the trunk of your car is the boot, right?"
3,Buster's Back/Transcript,1,Buster:,I think so. There was one really exciting thing I wanted to do the whole time while I was away...
3,Buster's Back/Transcript,1,Arthur:,"To climb Mount Everest, the highest mountain in the world, located in the Himalayas, eight thousand eight hundred and forty-six meters tall?"
3,Buster's Back/Transcript,1,Buster:,No. Something exciting.
3,Buster's Back/Transcript,1,Arthur:,"To walk on the Great Wall of China, located in... ) China?"
3,Buster's Back/Transcript,1,Buster:,"No, I..."
3,Buster's Back/Transcript,1,Arthur:,"To ride a mule down the Grand Canyon, a gorge in northwestern Arizona, cut by the Colorado River over a period of two million years?"
3,Buster's Back/Transcript,1,Buster:,"No, no, no, no. Something exciting."
3,Buster's Back/Transcript,1,Buster:,"I wanted to play checkers with you, just like old times."
3,Buster's Back/Transcript,1,Arthur:,) Really?!
3,Buster's Back/Transcript,1,Buster:,"I would have come over hours ago, but I fell asleep on the ride home and my mom didn't wake me up."
3,Buster's Back/Transcript,1,Buster:,"What, and miss this?"
3,Buster's Back/Transcript,1,Buster:,Did you read all those?
3,Buster's Back/Transcript,1,Arthur:,I just started.
3,Buster's Back/Transcript,1,D.W.:,I can't believe you think checkers is exciting!
3,Buster's Back/Transcript,1,Buster:,Yeah.
3,Buster's Back/Transcript,1,D.W.:,Are you sure you went all around the whole wide world?
3,Buster's Back/Transcript,1,Buster:,I thought it was exciting before I went around the world.
3,Buster's Back/Transcript,1,Arthur:,"Yeah, what'd you think, D.W.? He was gonna be all different now?"
3,Buster's Back/Transcript,1,Buster:,"You know, it was worth coming back just for this."
3,Buster's Back/Transcript,1,Arthur:,Aw.
3,Buster's Back/Transcript,1,D.W.:,Yay!
3,Buster's Back/Transcript,1,Buster:,I'm glad you still like checkers. I was afraid you might have changed while I was gone.
3,Buster's Back/Transcript,1,Arthur:,"After this game, want some cake? My dad made it."
3,Buster's Back/Transcript,1,Buster:,"Yeah, but only if we can play another game of checkers after that."
3,Buster's Back/Transcript,1,Arthur:,Sure.
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,) This is the story 'bout the face on the cake / It belongs to Buster Baxter /
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"Baby boy bunny Buster Baxter was born eight years ago / At first, all he did was cry and eat / And eat, and eat, and grow / Eat and grow, that's all he did /"
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,...gonna go bye-bye /
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,Goodbye!
3,The Ballad of Buster Baxter/Transcript,2,Buster:,"Goodbye, Arthur!"
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,He went around the world a couple of times / We thought he left the show /
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"Buster Baxter went away, then he came back / Buster Baxter, this is what he found."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,It looks just like I never left!
3,The Ballad of Buster Baxter/Transcript,2,Buster:,"Mmm, great cake. I'm the only kid I know who got to eat his own face."
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,That's exactly what I said!
3,The Ballad of Buster Baxter/Transcript,2,Buster:,"Ah, it sure feels good to be back. I was afraid things would have changed around here while I was gone."
3,The Ballad of Buster Baxter/Transcript,2,Brain:,"Hey, Buster! Glad you're back. I brought the scoreboard, Arthur."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,Huh?
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,"While you were gone, we started a checker championship. Best of five thousand games."
3,The Ballad of Buster Baxter/Transcript,2,Brain:,"So far, it's a tie. We're scheduled to finish today."
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,"Oh, I forgot."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,Go ahead. I'll watch. There's only... He looks at the scorecard. ...seventy games left.
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,But you just came home. There must be a way we can all play.
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""Arthur didn't wanna leave Buster out, of that he can be proud, / but when you're playing checkers… three's a crowd."""
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,You can't move that black piece. That's my black piece.
3,The Ballad of Buster Baxter/Transcript,2,Buster:,"No, it's my black piece."
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,"No. That one is mine, and that one is yours. You're jumping your own piece with my piece. It's easy. Brain is red and his pieces go this way. I'm black and go that way. Buster, you have some red pieces and some black, a penny, a stamp and the Monopoly shoe and you go across the board that way."
3,The Ballad of Buster Baxter/Transcript,2,Brain:,"Wait, that's... Oh, my brain hurts."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,Maybe I should just watch.
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,"Thanks, Buster. It's only because this is for the championship."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,It's okay. It's just nice to be back with my friends again.
3,The Ballad of Buster Baxter/Transcript,2,Brain:,What'd you say?
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""This is the next day. / That's all I have to say. Hey!"""
3,The Ballad of Buster Baxter/Transcript,2,Buster:,"Hey, Arthur, wanna come over and see my travel slides? He climbs up. Oh, hi, Brain. What are you guys doing?"
3,The Ballad of Buster Baxter/Transcript,2,Brain:,Writing a thrilling adventure book.
3,The Ballad of Buster Baxter/Transcript,2,Buster:,Like our book?
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,Sort of the same book. But not exactly like our book.
3,The Ballad of Buster Baxter/Transcript,2,Buster:,You and the Brain are writing our book?!
3,The Ballad of Buster Baxter/Transcript,2,Binky:,After them!
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,"We're a perfect team, Friar Brain."
3,The Ballad of Buster Baxter/Transcript,2,Brain:,"I was able to rescue you, using a simple mathematical formula. Allow me to explain. He shows a drawing. This is a right triangle. Therefore, the angle of inclination and velocity of the rescue rope swing were easy to determine!"
3,The Ballad of Buster Baxter/Transcript,2,Binky:,I'll get you yet!
3,The Ballad of Buster Baxter/Transcript,2,Arthur+Brain:,)
3,The Ballad of Buster Baxter/Transcript,2,Buster:,You changed everything!
3,The Ballad of Buster Baxter/Transcript,2,Brain:,Because some of your situations were a tad unbelievable.
3,The Ballad of Buster Baxter/Transcript,2,Buster:,But it was exciting!
3,The Ballad of Buster Baxter/Transcript,2,Brain:,Now it's logical and exciting.
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,"Buster, you weren't around. You can help now. We'll all do it."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,I'll do a scene with pirates riding a pterosaurus to town to crush buildings.
3,The Ballad of Buster Baxter/Transcript,2,Brain:,"Um, no, dinosaurs and pirates never co-existed."
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,Now they ride horses.
3,The Ballad of Buster Baxter/Transcript,2,Buster:,Horses don't crush buildings!
3,The Ballad of Buster Baxter/Transcript,2,Brain:,They can crush flowers.
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""Buster Baxter went away and he came back. / He was starting to feel like things had changed..."""
3,The Ballad of Buster Baxter/Transcript,2,Buster:,)
3,The Ballad of Buster Baxter/Transcript,2,Buster:,“Carpet of Doom”! Wow! I wanna see that! I'll call Arthur.
3,The Ballad of Buster Baxter/Transcript,2,Francine:,"Hey, it's Buster!"
3,The Ballad of Buster Baxter/Transcript,2,Buster:,You guys went to see “Carpet of Doom” without me?
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,We didn't go to...
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,We forgot to call you. Sorry.
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,"I was about to say, we didn't go to “Carpet of Doom”."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,) Come on! I know Arthur wouldn't go to a Kresblain the Merry Magician movie. Arthur looks guilty. You always said you hated Kresblain. He's so...blah!
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,"I used to kind of not like Kresblain, but Francine loaned me all the tapes and I caught Kresblamania!"
3,The Ballad of Buster Baxter/Transcript,2,Buster:,)
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""Kresblamania, it's insania. / How could Arthur have Kresblamania?”"
3,The Ballad of Buster Baxter/Transcript,2,Mrs. Baxter:,"We have to go, honey."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,Bye.
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""Kresblamania, it's insania. / How could Buster not catch Kresblamania?”"
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,Did you hear that? He thinks he's so above Kresblain!
3,The Ballad of Buster Baxter/Transcript,2,Francine:,"I think, going away turned Buster into an S-N-O-B."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,"No, you don't think... No! Really?"
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,He thinks he's better than us ‘cause he went to other countries where they eat snails and stuff.
3,The Ballad of Buster Baxter/Transcript,2,Binky:,"Who wants to trade for a peanut butter and, er... more peanut butter? Buster comes up. You wouldn't like it. No snails."
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""Life can be tough as nails / when your friends think you're a guy who likes to eat snails."""
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""The kids forgot they learned to dance when Buster wasn't around. / But, boy, did Buster know it. / He couldn't do-si-do it."""
3,The Ballad of Buster Baxter/Transcript,2,Buster+Prunella:,Whoa!
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""He decided to get out before he knocked everybody down! / Change partners! / Promenade! / Quack like a duck!"
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,Look! He thinks he's too good for square dancing too.
3,The Ballad of Buster Baxter/Transcript,2,Buster:,)
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""Buster was feeling more left out with every passing day / Even when he found something cool..."""
3,The Ballad of Buster Baxter/Transcript,2,Buster:,"Arthur! I found a weird key! Maybe it's the key to the city, or a sports car! When we find out, we can split it fifty-fifty."
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,That belongs to Mr. Morris. You better put it back.
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""Someone else had found it first when he was away."""
3,The Ballad of Buster Baxter/Transcript,2,Francine:,Kresblain Club meeting at Muffy's house! Don't be late!
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,You wanna come to the Kresblain club?
3,The Ballad of Buster Baxter/Transcript,2,Buster:,"No, thanks. Go ahead."
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,Well...see ya.
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,Hm!
3,The Ballad of Buster Baxter/Transcript,2,Sue Ellen:,"When my family used to travel a lot, I always felt out of place when I came home."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,Yeah? That's exactly how I feel.
3,The Ballad of Buster Baxter/Transcript,2,Sue Ellen:,Kids think you're weird if you accidentally use French words like “C’est la vie”.
3,The Ballad of Buster Baxter/Transcript,2,Buster:,I was only in France a week.
3,The Ballad of Buster Baxter/Transcript,2,Sue Ellen:,A week? I was only there a day. You must be an expert.
3,The Ballad of Buster Baxter/Transcript,2,Buster:,I didn't learn any words. And I didn't eat any snails. But I watched TV.
3,The Ballad of Buster Baxter/Transcript,2,TV announcer:,"Voici ""Le Lapin Bionique""."
3,The Ballad of Buster Baxter/Transcript,2,Buster:,"They have the same shows, but in French. ) You know how Bionic Bunny always says..."
3,The Ballad of Buster Baxter/Transcript,2,Sue Ellen:,I don't know much about TV.
3,The Ballad of Buster Baxter/Transcript,2,Buster:,Oh. You wanna play checkers?
3,The Ballad of Buster Baxter/Transcript,2,Sue Ellen:,I don't like checkers. See ya.
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,I wish Buster were here.
3,The Ballad of Buster Baxter/Transcript,2,Francine:,Why? The things we do aren't exciting enough for him. He's changed.
3,The Ballad of Buster Baxter/Transcript,2,Brain:,He didn't even want to write a book with me and Arthur.
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,"Because it had no snails in it! Face it, we have nothing in common with Buster anymore."
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,"Maybe we do. We’re still his friends. If he likes new stuff, maybe we'd like it too."
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,I never thought of that.
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,Why don't we throw a party and watch his travel slides. Then we'll see what he saw and at least we'll have that in common.
3,The Ballad of Buster Baxter/Transcript,2,Francine:,Yeah!
3,The Ballad of Buster Baxter/Transcript,2,Sue Ellen:,Wow!
3,The Ballad of Buster Baxter/Transcript,2,Francine:,"Great idea, Arthur. This is fun."
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,"Didn't you notice, Francine?"
3,The Ballad of Buster Baxter/Transcript,2,Francine:,Didn't I notice what?
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,Buster isn't here!
3,The Ballad of Buster Baxter/Transcript,2,Binky:,No.
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,"Well, that's it. He obviously doesn't want to be our friend anymore."
3,The Ballad of Buster Baxter/Transcript,2,Brain:,She must be right. Why else wouldn't he come to the party?
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,") ""He's a sad, sad bunny. A sad, sad bunny. / TV isn't funny when you're a sad, sad bunny. Yee-ha!"""
3,The Ballad of Buster Baxter/Transcript,2,Buster:,Hey! That's not very sad music.
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,") ""He's a sad, sad bunny. A sad, sad, sad, sad bunny..."""
3,The Ballad of Buster Baxter/Transcript,2,Buster:,)
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,I can't believe he didn't come.
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,What did he say when you invited him?
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,I didn't invite him. Francine invited him.
3,The Ballad of Buster Baxter/Transcript,2,Francine:,I didn't invite him. Muffy invited him.
3,The Ballad of Buster Baxter/Transcript,2,Muffy:,I thought Brain invited him.
3,The Ballad of Buster Baxter/Transcript,2,Brain:,"Weighing the facts using elementary deduction, I conclude that no one invited Buster to this party."
3,The Ballad of Buster Baxter/Transcript,2,Binky:,You think that's why he's not here?
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""Buster Baxter and his friends got a brand-new start / It was just like they'd never been apart."""
3,The Ballad of Buster Baxter/Transcript,2,Francine+Arthur:,)
3,The Ballad of Buster Baxter/Transcript,2,Francine:,That looks so cool!
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,Buster. Pass the popcorn!
3,The Ballad of Buster Baxter/Transcript,2,Buster:,I thought it was for me.
3,The Ballad of Buster Baxter/Transcript,2,Francine:,You ate all that popcorn?!
3,The Ballad of Buster Baxter/Transcript,2,Buster:,"Ah, I'm glad we're having fun again. I was starting to think aliens had replaced you all with cyborg twins programmed to make me miserable."
3,The Ballad of Buster Baxter/Transcript,2,Kids:,He is the same old Buster!
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""That's how it happened You can see / to Buster and the kids in Elwood City. / Now they know when you're close friends / you can always get back together again."""
3,The Ballad of Buster Baxter/Transcript,2,Buster:,So how long has the singing guy been around?
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,What?! I thought he came here with you!
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,"""Buster Baxter went away and he came back. / Buster Baxter... )"""
3,The Ballad of Buster Baxter/Transcript,2,Buster:,That was weird.
3,The Ballad of Buster Baxter/Transcript,2,Arthur:,Yeah. Mom! There's a singing moose in front of the house!
3,The Ballad of Buster Baxter/Transcript,2,Singing Moose:,Buster Baxter.
3,I'd Rather Read It Myself/Transcript,4,Arthur:,My sister D.W. can drive me crazy. But there's someone who drives her crazy too: the Tibble twins. Because they always want to be better than D.W. at everything.
3,I'd Rather Read It Myself/Transcript,4,Timmy:,"D.W., we can yell louder than you."
3,I'd Rather Read It Myself/Transcript,4,D.W.:,I don't care.
3,I'd Rather Read It Myself/Transcript,4,Timmy+Tommy:,)
3,I'd Rather Read It Myself/Transcript,4,Arthur ):,They could ride a two-wheeler first.
3,I'd Rather Read It Myself/Transcript,4,Timmy+Tommy:,)
3,I'd Rather Read It Myself/Transcript,4,Arthur ):,And they could tell time before D.W. ...they said.
3,I'd Rather Read It Myself/Transcript,4,D.W.:,"So, what time is it?"
3,I'd Rather Read It Myself/Transcript,4,Timmy:,It's eleventy-twelve.
3,I'd Rather Read It Myself/Transcript,4,Tommy:,He's right.
3,I'd Rather Read It Myself/Transcript,4,D.W.:,Someday I'm gonna be able to do something you can't.
3,I'd Rather Read It Myself/Transcript,4,Timmy+Tommy:,"No, you're not!"
3,I'd Rather Read It Myself/Transcript,4,D.W.:,"Yes, I am!"
3,I'd Rather Read It Myself/Transcript,4,Timmy+Tommy:,"No, you're not!"
3,I'd Rather Read It Myself/Transcript,4,D.W.:,Grrr!
3,I'd Rather Read It Myself/Transcript,4,Mrs. Tibble:,Ooh! What on Earth was that?
3,I'd Rather Read It Myself/Transcript,4,Timmy+Tommy:,We caught a tiger! We caught a tiger!
3,I'd Rather Read It Myself/Transcript,4,Mrs. Tibble:,"Oh, dear!"
3,I'd Rather Read It Myself/Transcript,4,Tommy:,"Oh, rats!"
3,I'd Rather Read It Myself/Transcript,4,Timmy:,That's not even a tiger!
3,I'd Rather Read It Myself/Transcript,4,Mrs. Tibble:,"I am so sorry, sir. Did you boys ask permission to dig this hole?"
3,I'd Rather Read It Myself/Transcript,4,Timmy:,It's not a hole. It's a Burma-ese tiger trap.
3,I'd Rather Read It Myself/Transcript,4,Tommy:,And he broke it!
3,I'd Rather Read It Myself/Transcript,4,Mr. Haney:,Can I keep the peanut-butter cup?
3,I'd Rather Read It Myself/Transcript,4,Mrs. Read:,"D.W., the Tibble twins are coming for an hour while Mrs. Tibble goes to buy sod."
3,I'd Rather Read It Myself/Transcript,4,D.W.:,"Don't worry, Mom. You lock up the china, I'll get a soccer ball and keep them out in the yard."
3,I'd Rather Read It Myself/Transcript,4,D.W.:,I'm gonna be trapped inside with the Tibble twins for a whole hour?!
3,I'd Rather Read It Myself/Transcript,4,Timmy:,"I can run faster than you, D.W."
3,I'd Rather Read It Myself/Transcript,4,Tommy:,"I can get dizzier than you, D.W."
3,I'd Rather Read It Myself/Transcript,4,D.W.:,I have an idea: let's sit quietly and color. Quietly!
3,I'd Rather Read It Myself/Transcript,4,D.W.:,) This... is my favorite coloring book.
3,I'd Rather Read It Myself/Transcript,4,D.W.:,You've gotta help with the Tibbles!
3,I'd Rather Read It Myself/Transcript,4,Arthur:,I've 27000 maths problems to do for homework.
3,I'd Rather Read It Myself/Transcript,4,D.W.:,"But when you baby-sat ‘em, they were quiet."
3,I'd Rather Read It Myself/Transcript,4,Arthur:,Yeah. I told them a story.
3,I'd Rather Read It Myself/Transcript,4,Timmy:,We can bounce higher than you. Heh heh!
3,I'd Rather Read It Myself/Transcript,4,D.W.:,Sit down and I'll tell you a story.
3,I'd Rather Read It Myself/Transcript,4,Tommy:,You can't tell a real story. The only real stories are in books and you can't read.
3,I'd Rather Read It Myself/Transcript,4,D.W.:,I can too read!
3,I'd Rather Read It Myself/Transcript,4,Timmy:,You cannot read!
3,I'd Rather Read It Myself/Transcript,4,Tommy:,"Because we can't, and if we can't, you sure can't."
3,I'd Rather Read It Myself/Transcript,4,D.W.:,I guess I can read before you. I've been reading for a long time.
3,I'd Rather Read It Myself/Transcript,4,Timmy+Tommy:,Since when?!
3,I'd Rather Read It Myself/Transcript,4,Arthur:,Since... last Thursday. I already readed all these books.
3,I'd Rather Read It Myself/Transcript,4,Timmy+Tommy:,No way! No way! No way! No way!
3,I'd Rather Read It Myself/Transcript,4,Timmy:,"If you can read, what's that say?"
3,I'd Rather Read It Myself/Transcript,4,D.W.:,"It says... It says ""television""."
3,I'd Rather Read It Myself/Transcript,4,Tommy:,Is that right?
3,I'd Rather Read It Myself/Transcript,4,Timmy:,I don't know. I can't read. Sounds right.
3,I'd Rather Read It Myself/Transcript,4,Timmy:,"Okay, read us this book."
3,I'd Rather Read It Myself/Transcript,4,Tommy:,"It's got lots of pictures, so we'll know if you're reading it right."
3,I'd Rather Read It Myself/Transcript,4,D.W.:,Umm... that's boring. Let me find a good one. This one's great!
3,I'd Rather Read It Myself/Transcript,4,Timmy:,That's all words.
3,I'd Rather Read It Myself/Transcript,4,D.W.:,I'll read 'em all to you. Sit!
3,I'd Rather Read It Myself/Transcript,4,D.W.:,"These are the adventures of a smart, great, perfect girl named... B.W."
3,I'd Rather Read It Myself/Transcript,4,Tommy:,"Hey, that's close. If it was D.W., I'd think you were making this up."
3,I'd Rather Read It Myself/Transcript,4,D.W.:,) Quiet. I'm reading.
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"B.W. was a great kid, who was a princess, a genius and a cool person, but she was too polite to brag. And she had her own pony..."
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"...who lived in her room, and her parents said that was okay."
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"It was a perfect life, except for one thing..."
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"...a big, old, nasty thing, and that thing was... her big brother!"
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"He wasn't just a big brother, like that's not bad enough..."
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,...he was a big brother mega-transformalizer.
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"And like that wasn't bad enough, he had an awful partner, Bustrantor."
3,I'd Rather Read It Myself/Transcript,4,Jingle:,"“Bustrantor! Bustrantor! Bustra-a-antor! Bustrantor, the hungry robot, he just wants to eat. Bustrantor, the hungry robot, likes veggies more than meat.”"
3,I'd Rather Read It Myself/Transcript,4,Bustrantor:,)
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,Their most recent rotten crime - they stole the world's most valuable snowball.
3,I'd Rather Read It Myself/Transcript,4,B.W.:,) They won't get away with this!
3,I'd Rather Read It Myself/Transcript,4,B.W.:,"B.W. to Walter, have you located the bad guys’ hideout?"
3,I'd Rather Read It Myself/Transcript,4,Walter:,"Locked on, B.W. Sending you in three, two, one... transport."
3,I'd Rather Read It Myself/Transcript,4,B.W.:,I'm gonna take 'em by surprise.
3,I'd Rather Read It Myself/Transcript,4,Robot Arthur:,"Oh, no, you won't. Ahh!"
3,I'd Rather Read It Myself/Transcript,4,B.W.:,") That balance beam, my only chance."
3,I'd Rather Read It Myself/Transcript,4,Robot Arthur:,Nobody's that good on a balance beam.
3,I'd Rather Read It Myself/Transcript,4,Bustrantor:,She'll never get away. She can't even ride a two-wheeler.
3,I'd Rather Read It Myself/Transcript,4,B.W.:,"Oh, no?"
3,I'd Rather Read It Myself/Transcript,4,Robot Arthur:,)
3,I'd Rather Read It Myself/Transcript,4,Robot Arthur:,"Not only can she ride a two-wheeler, she can ride a no-wheeler."
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"They chased and chased, but couldn't catch her. Then they chased her over the lake which everybody said had no octopuses in it. But really there were over 7000 octopuses in it!"
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"Because she was brave and didn't panic, the amazing B.W. escaped. But the bad guys weren't so clever."
3,I'd Rather Read It Myself/Transcript,4,Robots:,)
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,"That night, B.W. went to a restaurant with her parents. Only B.W. was smart enough not to eat the spinach that had turned everyone else into spinach heads."
3,I'd Rather Read It Myself/Transcript,4,Mr.+Mrs. Read:,)
3,I'd Rather Read It Myself/Transcript,4,B.W.:,"Mom, Dad, don't eat the..."
3,I'd Rather Read It Myself/Transcript,4,Mr.+Mrs. Read:,Duh! Duh!
3,I'd Rather Read It Myself/Transcript,4,B.W.:,Oh.
3,I'd Rather Read It Myself/Transcript,4,D.W. ):,The only thing that cures spinach heads is the Power Ring of Power!
